Id,city,History,Millage,Ratings,Year,Make,Model,Transmission,Age,Price
2082,Lagos,foreign,63322,,2011,Toyota,Camry,Automatic,9,0
2083,Lagos,foreign,88900,,2008,Lexus,RX 400,Automatic,12,0
2084,Lagos,foreign,86355,,2013,Toyota,4-Runner,Automatic,7,0
2085,Lagos,foreign,0,,2002,Lexus,RX 300,Automatic,18,2890000
2086,Lagos,foreign,0,,2005,Lexus,RX 200,Automatic,15,3535000
2087,Lagos,foreign,0,,2019,Lexus,RX 200,Automatic,1,36315000
2088,Lagos,foreign,39000,,2015,Honda,Accord,Automatic,5,5295000
2089,Lagos,foreign,71635,,2010,Toyota,Camry,Automatic,10,3865000
2090,Lagos,foreign,0,,2015,Mercedes-Benz,GL 450,Automatic,5,0
2091,Lagos,foreign,0,,2012,Toyota,Venza,Automatic,8,7055000
2092,Lagos,foreign,0,,2007,Kia,Sorento,Automatic,13,2027500
2093,Lagos,foreign,17000,,2017,Toyota,RAV 4,Automatic,3,12665000
2094,Lagos,foreign,8652,,2009,Lexus,IS 250,Automatic,11,5515000
2095,Lagos,foreign,0,,2011,Mercedes-Benz,E 350,Automatic,9,0
2096,Lagos,foreign,63112,,2010,Toyota,RAV 4,Automatic,10,5185000
2097,Abuja,foreign,73000,,2009,Honda,Accord,Automatic,11,2890000
2098,Lagos,foreign,0,,2018,Toyota,Highlander,Automatic,2,18715000
2099,Lagos,foreign,87000,,2005,Honda,Accord,Automatic,15,992500
2100,Lagos,foreign,0,,2011,Toyota,Sienna,Automatic,9,5295000
2101,Lagos,foreign,32000,,2015,Toyota,Camry,Automatic,5,6340000
2102,Lagos,foreign,223835,,2009,Lexus,LS 400,Automatic,11,3425000
2103,Lagos,foreign,0,,2018,Toyota,Tacoma,Automatic,2,0
2104,Lagos,foreign,72132,,2007,Toyota,Camry,Automatic,13,0
2105,Lagos,foreign,103883,,2003,Toyota,Camry,Automatic,17,1349000
2106,Lagos,foreign,65327,,2010,Toyota,Hiace,Automatic,10,9915000
2107,Lagos,foreign,0,,2014,Toyota,Camry,Automatic,6,4965000
2108,Lagos,foreign,0,,2016,Honda,Accord,Automatic,4,6945000
2109,Lagos,foreign,135000,,2000,Nissan,Frontier,Automatic,20,0
2110,Lagos,foreign,0,,2003,Toyota,Verso,Automatic,17,3120000
2111,Lagos,foreign,0,,2010,Toyota,Hiace,Automatic,10,6395000
2112,Lagos,foreign,856231,,2006,Toyota,Highlander,Automatic,14,3590000
2113,Lagos,foreign,95,,2015,Toyota,Camry,Automatic,5,0
2115,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,5515000
2116,Lagos,foreign,96713,,2010,Toyota,RAV 4,Automatic,10,4800000
2117,Lagos,foreign,52244,,2007,Toyota,Corolla,Automatic,13,0
2118,Lagos,foreign,71000,,2013,Toyota,RAV 4,Automatic,7,0
2119,Lagos,foreign,0,,2008,Lexus,RX 200,Automatic,12,0
2120,Lagos,foreign,0,,2012,Land,Rover Range Rover Evoque,Automatic,8,13215000
2121,Lagos,foreign,0,,2017,Lexus,GX 470,Automatic,3,26415000
2122,Lagos,foreign,3000,,2010,Mercedes-Benz,C 300,Automatic,10,4965000
2123,Lagos,foreign,0,,2011,Honda,Pilot,Automatic,9,6615000
2124,Lagos,foreign,0,,2010,Toyota,Venza,Automatic,10,7165000
2125,Lagos,foreign,72525,,2006,Lexus,RX 200,Automatic,14,4305000
2126,Lagos,foreign,0,,2003,Toyota,Tacoma,Automatic,17,4635000
2127,Lagos,foreign,52,,2011,Lexus,RX 350,Automatic,9,7605000
2128,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,6175000
2129,Lagos,foreign,35428,,2009,Toyota,Camry,Automatic,11,3535000
2130,Lagos,foreign,76000,,2007,Toyota,Avalon,Automatic,13,2660000
2131,Lagos,foreign,108598,,2009,Toyota,Sienna,Automatic,11,2890000
2132,Lagos,foreign,86878,,2000,Toyota,Sienna,Automatic,20,0
2133,Abuja,foreign,131000,,2006,Chrysler,Pacifica,Automatic,14,2545000
2134,Lagos,foreign,86252,,2003,Lexus,RX 300,Automatic,17,0
2135,Lagos,foreign,0,,2016,Toyota,Corolla,Automatic,4,6450000
2136,Rivers,foreign,0,,2011,Toyota,Camry,Automatic,9,2062000
2137,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic,12,0
2138,Lagos,foreign,83000,,2008,Lexus,ES 350,Automatic,12,3645000
2139,Rivers,foreign,0,,2004,Toyota,Corolla,Automatic,16,1567500
2140,Lagos,foreign,110,,2009,Jeep,Wrangler,Automatic,11,3755000
2141,Lagos,foreign,24000,,2017,Mercedes-Benz,E 300,Automatic,3,0
2142,Lagos,foreign,0,,2008,Acura,MDX,Automatic,12,3755000
2143,Lagos,foreign,115096,,2009,Toyota,Corolla,Automatic,11,3407500
2144,Abuja,foreign,0,,2016,Land,Rover Range Rover Sport,Automatic,4,27515000
2145,Lagos,foreign,52431,,2008,Lexus,GX 470,Automatic,12,8485000
2146,Lagos,foreign,95015,,2007,Lexus,ES 350,Automatic,13,0
2147,Lagos,foreign,72142,,2007,Lexus,GX 470,Automatic,13,7715000
2148,Lagos,foreign,91887,,2003,Lexus,ES 300,Automatic,17,2016000
2149,Lagos,foreign,120,,2005,Honda,Pilot,Automatic,15,1797500
2150,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,2890000
2151,Lagos,foreign,81637,,2017,Toyota,Camry,Automatic,3,9915000
2152,Lagos,foreign,75321,,2012,Toyota,Highlander,Automatic,8,9035000
2153,Lagos,foreign,0,,2005,Pontiac,Vibe,Automatic,15,2085000
2154,Lagos,foreign,37000,,2016,Land,Rover Range Rover Evoque,Automatic,4,37415000
2155,Lagos,foreign,98000,,2011,Lexus,RX 350,Automatic,9,7495000
2156,Lagos,foreign,0,,2009,Toyota,Highlander,Automatic,11,6615000
2157,Lagos,foreign,0,,2004,Toyota,Corolla,Automatic,16,0
2159,Lagos,foreign,124000,,2003,Nissan,Frontier,Automatic,17,3425000
2160,Lagos,foreign,0,,2017,Toyota,Land Cruiser,Automatic,3,19265000
2161,Lagos,foreign,982152,,2004,Toyota,Sequoia,Automatic,16,2947500
2162,Lagos,foreign,0,,2018,Toyota,Highlander,Automatic,2,20915000
2163,Lagos,foreign,63791,,2015,Mercedes-Benz,C 300,Automatic,5,10795000
2164,Lagos,foreign,0,,2004,Nissan,Xterra,Automatic,16,2200000
2165,Lagos,foreign,0,,2006,Toyota,Tacoma,Automatic,14,0
2166,Lagos,foreign,0,,2015,Lexus,GX 470,Automatic,5,20365000
2167,Lagos,foreign,14325,,2015,Toyota,Land Cruiser,Automatic,5,0
2168,Lagos,foreign,0,,2003,Toyota,Corolla,Automatic,17,2430000
2169,Lagos,foreign,0,,2010,Mercedes-Benz,GLK 350,Automatic,10,6395000
2170,Lagos,foreign,14860,,2018,Ford,Edge,Automatic,2,15415000
2171,Lagos,foreign,108437,,2010,Toyota,Camry,Automatic,10,3120000
2172,Lagos,foreign,74992,,2006,Lexus,GX 470,Automatic,14,0
2173,Lagos,foreign,24000,,2018,Lexus,LX 570,Automatic,2,0
2174,Lagos,foreign,76000,,2011,Land,Rover Range Rover Evoque,Automatic,9,13215000
2175,Lagos,foreign,57392,,2011,Toyota,Camry,Automatic,9,3645000
2176,Lagos,foreign,0,,2009,Mercedes-Benz,ML 350,Automatic,11,5075000
2177,Lagos,foreign,0,,2010,Toyota,Highlander,Automatic,10,0
2178,Lagos,foreign,0,,2007,Lexus,GS 350,Automatic,13,3645000
2179,Lagos,foreign,58000,,2013,Land,Rover Range Rover Sport,Automatic,7,11235000
2180,Lagos,foreign,27000,,2008,Toyota,Camry,Automatic,12,0
2181,Lagos,foreign,19000,,2019,Mercedes-Benz,GLS 450,Automatic,1,0
2182,Lagos,foreign,0,,2001,Mercedes-Benz,ML 320,Automatic,19,2142500
2183,Abuja,foreign,10000,,2004,Honda,Civic,Automatic,16,1395000
2184,Abuja,foreign,1000,,2009,Lexus,GS 350,Automatic,11,3465000
2185,Lagos,foreign,0,,2015,Toyota,Highlander,Automatic,5,13215000
2186,Lagos,foreign,62233,,2006,Toyota,Corolla,Automatic,14,3005000
2187,Lagos,foreign,1,,2013,Toyota,Land Cruiser,Automatic,7,12665000
2188,Lagos,foreign,0,,2000,Lexus,RX 300,Automatic,20,2430000
2189,Lagos,foreign,0,,2007,Honda,Pilot,Automatic,13,2660000
2190,Lagos,foreign,75064,,2013,Toyota,Corolla,Automatic,7,4030000
2191,Lagos,foreign,0,,2012,Mercedes-Benz,ML 350,Automatic,8,10575000
2192,Lagos,foreign,56524,,2012,Toyota,Corolla,Automatic,8,4305000
2193,Lagos,foreign,83507,,2010,Toyota,Matrix,Automatic,10,2407000
2194,Lagos,foreign,106000,,2011,Toyota,Camry,Automatic,9,3005000
2195,Lagos,foreign,0,,2004,Toyota,Camry,Automatic,16,1625000
2196,Lagos,foreign,92886,,2008,Toyota,Matrix,Automatic,12,2947500
2197,Lagos,foreign,66000,,2013,Lexus,ES 300,Automatic,7,6615000
2198,Abuja,foreign,106000,,2008,Mercedes-Benz,ML 350,Automatic,12,4965000
2199,Lagos,foreign,62212,,2014,Toyota,RAV 4,Automatic,6,10465000
2200,Lagos,foreign,137889,,2012,Lexus,ES 350,Automatic,8,5845000
2201,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic,10,4855000
2202,Lagos,foreign,80,,2005,Lexus,RX 330,Automatic,15,2947500
2203,Lagos,foreign,45000,,2011,Toyota,Venza,Automatic,9,7165000
2204,Lagos,foreign,112000,,2004,Toyota,Corolla,Automatic,16,0
2205,Lagos,foreign,14000,,2018,Honda,Accord,Automatic,2,18715000
2206,Lagos,foreign,248652,,2017,Land,Rover Discovery,Automatic,3,41815000
2207,Enugu,foreign,1470,,2017,Toyota,RAV 4,Automatic,3,14865000
2208,Lagos,foreign,86468,,2012,Toyota,Camry,Automatic,8,5383000
2209,Lagos,foreign,0,,2011,Toyota,Corolla,Automatic,9,4085000
2210,Lagos,foreign,65357,,2011,Lexus,ES 350,Automatic,9,5405000
2211,Lagos,foreign,0,,2013,Toyota,Sienna,Automatic,7,5185000
2212,Lagos,foreign,0,,2010,Lexus,ES 350,Automatic,10,4965000
2213,Lagos,foreign,0,,2009,Mercedes-Benz,GL 550,Automatic,11,0
2214,Lagos,foreign,78469,,2010,Honda,Accord,Automatic,10,2947500
2215,Lagos,foreign,9854,,2011,Toyota,Venza,Automatic,9,4910000
2216,Lagos,foreign,0,,2010,Toyota,Venza,Automatic,10,4195000
2217,Lagos,foreign,0,,2007,Toyota,4-Runner,Automatic,13,4635000
2218,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,0
2219,Lagos,foreign,0,,2010,Mercedes-Benz,C 300,Automatic,10,0
2220,Lagos,foreign,0,,2008,Toyota,RAV 4,Automatic,12,3350000
2221,Lagos,foreign,87000,,2007,Mercedes-Benz,S 550,Automatic,13,8430000
2222,Lagos,foreign,0,,2010,Lexus,RX 200,Automatic,10,7385000
2223,Lagos,foreign,8642,,2008,Lexus,GS 350,Automatic,12,3120000
2224,Lagos,foreign,0,,2010,Toyota,Land Cruiser,Automatic,10,18165000
2225,Lagos,foreign,91247,,2005,Infiniti,FX,Automatic,15,1740000
2226,Lagos,foreign,52854,,2008,Honda,Accord,Automatic,12,3005000
2227,Lagos,foreign,0,,2004,Lexus,RX 200,Automatic,16,3865000
2228,Lagos,foreign,65231,,2008,Acura,MDX,Automatic,12,3755000
2229,Lagos,foreign,0,,2007,Nissan,Pathfinder,Automatic,13,3235000
2230,Lagos,foreign,0,,2010,Mercedes-Benz,C 300,Automatic,10,0
2231,Lagos,foreign,67857,,2006,Lexus,GX 470,Automatic,14,4195000
2232,Lagos,foreign,52474,,2008,Toyota,Camry,Automatic,12,0
2233,Abuja,foreign,90000,,2010,Toyota,Corolla,Automatic,10,3535000
2234,Lagos,foreign,47229,,2010,Toyota,Corolla,Automatic,10,3645000
2235,Lagos,foreign,0,,2015,Toyota,Highlander,Automatic,5,0
2236,Lagos,foreign,62122,,2010,Lexus,RX 350,Automatic,10,7715000
2237,Lagos,foreign,111996,,2012,Ford,Explorer,Automatic,8,7165000
2238,Lagos,foreign,98412,,2013,Toyota,Camry,Automatic,7,0
2239,Lagos,foreign,0,,2013,Mercedes-Benz,ML 350,Automatic,7,12115000
2240,Lagos,foreign,50000,,2013,Toyota,Venza,Automatic,7,7165000
2241,Lagos,foreign,167,,2003,Mercedes-Benz,C 200,Automatic,17,2257500
2243,Lagos,foreign,7000,,2017,Hyundai,Tucson,Automatic,3,9365000
2244,Lagos,foreign,62112,,2016,Mercedes-Benz,C 300,Automatic,4,19265000
2245,Lagos,foreign,75289,,2008,Toyota,4-Runner,Automatic,12,4415000
2246,Lagos,foreign,0,,2011,Toyota,Camry,Automatic,9,3755000
2247,Lagos,foreign,52000,,2015,Toyota,Corolla,Automatic,5,0
2248,Lagos,foreign,0,,2010,Toyota,Camry,Automatic,10,3645000
2249,Lagos,foreign,16000,,2017,Mercedes-Benz,GLE 450,Automatic,3,15965000
2250,Lagos,foreign,1,,2012,Toyota,Sequoia,Automatic,8,14315000
2251,Lagos,foreign,1,,2010,Lexus,RX 200,Automatic,10,7275000
2252,Lagos,foreign,21523,,2017,Lexus,LX 570,Automatic,3,47865000
2253,Lagos,foreign,0,,2013,Toyota,Sequoia,Automatic,7,13215000
2254,Lagos,foreign,75462,,2012,Toyota,Sequoia,Automatic,8,12665000
2255,Lagos,foreign,70000,,2006,Mercedes-Benz,ML 350,Automatic,14,4140000
2256,Lagos,foreign,29000,,2018,Lexus,GX 460,Automatic,2,0
2257,Lagos,foreign,0,,2020,Toyota,Corolla,Automatic,0,14315000
2258,Lagos,foreign,0,,2008,Mercedes-Benz,ML 350,Automatic,12,5295000
2259,Lagos,foreign,107356,,2004,Toyota,Avensis,Automatic,16,1625000
2260,Lagos,foreign,11325,,2017,Lexus,LX 570,Automatic,3,0
2261,Lagos,foreign,0,,2012,Toyota,RAV 4,Automatic,8,4855000
2262,Lagos,foreign,0,,2019,Toyota,Camry,Automatic,1,5515000
2263,Lagos,foreign,0,,2007,Honda,Ridgeline,Automatic,13,2315000
2264,Lagos,foreign,1,,2010,Toyota,Camry,Automatic,10,3425000
2265,Lagos,foreign,124589,,2008,Toyota,Coaster,Automatic,12,11015000
2266,Lagos,foreign,0,,2013,Toyota,Corolla,Automatic,7,4745000
2267,Lagos,foreign,0,,2013,Lexus,RX 350,Automatic,7,8815000
2268,Lagos,foreign,41637,,2004,Toyota,Camry,Automatic,16,2085000
2269,Lagos,foreign,122113,,2006,Toyota,Matrix,Automatic,14,0
2270,Lagos,foreign,64000,,2010,Toyota,Venza,Automatic,10,6835000
2271,Lagos,foreign,1,,2011,Toyota,Camry,Automatic,9,3755000
2272,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic,10,3975000
2273,Lagos,foreign,0,,2008,Toyota,RAV 4,Automatic,12,3425000
2274,Lagos,foreign,55632,,2013,Lexus,RX 200,Automatic,7,9585000
2275,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,3465000
2276,Lagos,foreign,47866,,2013,Toyota,Venza,Automatic,7,7935000
2277,Lagos,foreign,100000,,2003,Toyota,Corolla,Automatic,17,992500
2278,Lagos,foreign,68000,,2011,Lexus,ES 350,Automatic,9,0
2279,Lagos,foreign,75993,,2004,Toyota,Camry,Automatic,16,0
2280,Lagos,foreign,0,,2003,Toyota,RAV 4,Automatic,17,2602500
2281,Lagos,foreign,100000,,2003,Nissan,Pathfinder,Automatic,17,762500
2282,Lagos,foreign,0,,2009,Acura,MDX,Automatic,11,0
2283,Lagos,foreign,98422,,2008,Toyota,Camry,Automatic,12,0
2284,Lagos,foreign,103000,,2007,Toyota,Sienna,Automatic,13,1740000
2285,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic,10,0
2286,Lagos,foreign,0,,2013,Toyota,Sequoia,Automatic,7,0
2287,Lagos,foreign,0,,2005,Lexus,ES 330,Automatic,15,2890000
2288,Lagos,foreign,78600,,2010,Lexus,RX 350,Automatic,10,6615000
2289,Lagos,foreign,1564,,2013,Toyota,Highlander,Automatic,7,8265000
2290,Lagos,foreign,0,,2005,Lexus,RX 200,Automatic,15,4195000
2291,Lagos,foreign,23000,,2017,Toyota,Highlander,Automatic,3,0
2292,Lagos,foreign,0,,2006,Lexus,RX 330,Automatic,14,0
2293,Lagos,foreign,62112,,2008,Lexus,ES 350,Automatic,12,4415000
2294,Lagos,foreign,0,,2006,Honda,Pilot,Automatic,14,3535000
2295,Lagos,foreign,127874,,2005,Honda,Accord,Automatic,15,1050000
2296,Lagos,foreign,0,,2005,Honda,Accord,Automatic,15,1280000
2297,Lagos,foreign,34277,,2009,Toyota,Venza,Automatic,11,0
2298,Lagos,foreign,62724,,2012,Mercedes-Benz,ML 350,Automatic,8,11015000
2299,Lagos,foreign,56385,,2010,Toyota,Camry,Automatic,10,4250000
2300,Lagos,foreign,0,,2006,Toyota,Sienna,Automatic,14,3645000
2301,Lagos,foreign,0,,2011,Ford,E 250,Automatic,9,5405000
2302,Lagos,foreign,82663,,2012,Toyota,Camry,Automatic,8,5075000
2303,Lagos,foreign,0,,2005,Lexus,RX 330,Automatic,15,4415000
2304,Lagos,foreign,44367,,2012,Lexus,GX 460,Automatic,8,0
2305,Lagos,foreign,1,,2011,Toyota,RAV 4,Automatic,9,4965000
2306,Lagos,foreign,64000,,2011,Toyota,Venza,Automatic,9,6285000
2307,Lagos,foreign,90000,,2009,Volkswagen,Jetta,Automatic,11,0
2308,Lagos,foreign,68580,,2015,Nissan,Versa,Automatic,5,0
2309,Lagos,foreign,0,,2004,Toyota,Camry,Automatic,16,2315000
2310,Lagos,foreign,75478,,2011,Ford,Explorer,Automatic,9,6065000
2311,Lagos,foreign,0,,2010,Mercedes-Benz,GLK 350,Automatic,10,4195000
2312,Lagos,foreign,0,,2008,Toyota,4-Runner,Automatic,12,4965000
2313,Lagos,foreign,100,,2010,Toyota,RAV 4,Automatic,10,0
2314,Lagos,foreign,59825,,2005,Mercedes-Benz,ML 350,Automatic,15,2947500
2315,Lagos,foreign,62333,,2016,Lexus,GX 460,Automatic,4,27515000
2316,Lagos,foreign,0,,2013,Toyota,Camry,Automatic,7,6615000
2317,Lagos,foreign,28000,,2015,Toyota,Corolla,Automatic,5,5405000
2318,Lagos,foreign,965215,,2004,Toyota,Corolla,Automatic,16,2257500
2319,Lagos,foreign,82115,,2008,Mercedes-Benz,ML 350,Automatic,12,4415000
2320,Lagos,foreign,65421,,2008,Toyota,Avalon,Automatic,12,3120000
2321,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,0
2322,Lagos,foreign,32124,,2013,Mercedes-Benz,GL 450,Automatic,7,17065000
2323,Lagos,foreign,74886,,2009,Lexus,ES 350,Automatic,11,4195000
2324,Lagos,foreign,0,,2013,Lexus,LX 570,Automatic,7,18165000
2325,Lagos,foreign,0,,2014,Jeep,Wrangler,Automatic,6,12115000
2326,Lagos,foreign,62132,,2011,Acura,MDX,Automatic,9,0
2327,Lagos,foreign,52211,,2010,Toyota,Camry,Automatic,10,0
2328,Lagos,foreign,0,,2011,Lexus,RX 200,Automatic,9,0
2329,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,3292500
2330,Lagos,foreign,80,,2009,Mercedes-Benz,C 300,Automatic,11,3120000
2331,Lagos,foreign,0,,2013,Honda,Accord,Automatic,7,4965000
2332,Lagos,foreign,1,,2010,Lexus,ES 350,Automatic,10,5185000
2333,Lagos,foreign,55,,2011,Hyundai,Santa Fe,Automatic,9,4195000
2334,Lagos,foreign,146000,,2007,Audi,Q7,Automatic,13,0
2335,Lagos,foreign,0,,2010,Toyota,Matrix,Automatic,10,3177500
2336,Lagos,foreign,0,,2012,Land,Rover Range Rover Sport,Automatic,8,16515000
2337,Lagos,foreign,0,,2009,Jeep,Wrangler,Automatic,11,0
2338,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic,14,0
2339,Lagos,foreign,69163,,2010,Mercedes-Benz,C 300,Automatic,10,4195000
2340,Lagos,foreign,0,,2014,Mercedes-Benz,C 300,Automatic,6,9915000
2341,Lagos,foreign,0,,2009,Pontiac,Vibe,Automatic,11,2890000
2342,Lagos,foreign,161000,,2005,Lexus,ES 330,Automatic,15,0
2343,Lagos,foreign,0,,2006,Toyota,Sienna,Automatic,14,1740000
2344,Lagos,foreign,0,,2019,Toyota,Tacoma,Automatic,1,21025000
2345,Lagos,foreign,124800,,2006,Honda,Ridgeline,Automatic,14,3425000
2346,Lagos,foreign,88940,,2008,Lexus,RX 350,Automatic,12,4745000
2347,Lagos,foreign,39858,,2014,Lexus,IS 250,Automatic,6,7660000
2348,Lagos,foreign,56399,,2008,Toyota,Camry,Automatic,12,3235000
2349,Lagos,foreign,62252,,2010,Toyota,Camry,Automatic,10,0
2350,Lagos,foreign,84,,2010,Lexus,RX 350,Automatic,10,7165000
2351,Lagos,foreign,1,,2018,Toyota,Corolla,Automatic,2,5075000
2352,Lagos,foreign,1,,2008,Lexus,ES 350,Automatic,12,4085000
2353,Lagos,foreign,854123,,2009,Toyota,Avalon,Automatic,11,3292500
2354,Lagos,foreign,1,,2002,Lexus,ES 300,Automatic,18,2430000
2355,Lagos,foreign,70000,,2013,Toyota,Land Cruiser,Automatic,7,0
2356,Lagos,foreign,80000,,2010,Toyota,Corolla,Automatic,10,3235000
2357,Lagos,foreign,101245,,2004,Honda,Odyssey,Automatic,16,1625000
2358,Lagos,foreign,0,,2006,Lexus,ES 330,Automatic,14,3005000
2359,Lagos,foreign,15000,,2016,Lexus,LX 470,Automatic,4,0
2360,Lagos,foreign,72142,,2009,Toyota,RAV 4,Automatic,11,0
2361,Abuja,foreign,44000,,2004,Lexus,RX 300,Automatic,16,0
2362,Lagos,foreign,65000,,2010,Lexus,RX 350,Automatic,10,7055000
2363,Lagos,foreign,55423,,2017,Toyota,Hilux,Automatic,3,19595000
2364,Lagos,foreign,0,,2011,Toyota,Highlander,Automatic,9,6615000
2365,Lagos,foreign,0,,2010,Toyota,Venza,Automatic,10,6065000
2366,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic,10,6395000
2367,Lagos,foreign,0,,2013,Mercedes-Benz,ML 350,Automatic,7,0
2368,Lagos,foreign,0,,2008,Honda,Accord,Automatic,12,3465000
2369,Lagos,foreign,97000,,2009,Toyota,Camry,Automatic,11,1832000
2370,Lagos,foreign,0,,2008,Lexus,RX 350,Automatic,12,5075000
2371,Lagos,foreign,90,,2011,Honda,Crosstour,Automatic,9,4195000
2372,Lagos,foreign,21914,,2008,Lexus,LX 570,Automatic,12,10795000
2373,Lagos,foreign,23377,,2014,Mercedes-Benz,E 350,Automatic,6,0
2374,Lagos,foreign,0,,2003,Toyota,Sienna,Automatic,17,2947500
2375,Lagos,foreign,0,,2008,Acura,MDX,Automatic,12,3535000
2376,Lagos,foreign,0,,2006,Acura,MDX,Automatic,14,0
2377,Lagos,foreign,98000,,2008,Toyota,Highlander,Automatic,12,5405000
2378,Lagos,foreign,110,,2002,Nissan,Pathfinder,Automatic,18,992500
2379,Lagos,foreign,65281,,2011,Lexus,ES 350,Automatic,9,5295000
2380,Lagos,foreign,56581,,2008,Toyota,Tacoma,Automatic,12,6615000
2381,Lagos,foreign,0,,2006,Honda,Pilot,Automatic,14,2545000
2382,Lagos,foreign,0,,2011,Toyota,Camry,Automatic,9,3810000
2383,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic,15,3465000
2384,Lagos,foreign,56824,,2011,Toyota,Corolla,Automatic,9,0
2385,Lagos,foreign,0,,2008,Mercedes-Benz,C 350,Automatic,12,4745000
2386,Lagos,foreign,63839,,2011,Toyota,Camry,Automatic,9,4063000
2387,Lagos,foreign,100000,,2012,Toyota,Venza,Automatic,8,0
2388,Lagos,foreign,0,,2008,Toyota,Camry,Automatic,12,3120000
2389,Lagos,foreign,0,,2008,Lexus,ES 350,Automatic,12,3465000
2390,Lagos,foreign,34500,,2012,Mercedes-Benz,GLK 350,Automatic,8,9365000
2391,Lagos,foreign,0,,2010,Acura,MDX,Automatic,10,5735000
2392,Lagos,foreign,102663,,2011,Honda,Pilot,Automatic,9,5185000
2393,Lagos,foreign,106523,,2004,Toyota,Sequoia,Automatic,16,2890000
2394,Lagos,foreign,34266,,2009,Honda,Pilot,Automatic,11,0
2395,Lagos,foreign,89000,,2013,Lexus,RX 350,Automatic,7,8595000
2396,Lagos,foreign,80000,,2012,Toyota,Highlander,Automatic,8,7495000
2397,Lagos,foreign,0,,2009,Toyota,Highlander,Automatic,11,5900000
2398,Lagos,foreign,92030,,2008,Lexus,RX 350,Automatic,12,4690000
2400,Lagos,foreign,0,,2004,Toyota,4-Runner,Automatic,16,3235000
2401,Lagos,foreign,86543,,2008,Toyota,Camry,Automatic,12,0
2402,Lagos,foreign,85432,,2010,Toyota,Tacoma,Automatic,10,7055000
2403,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic,14,0
2404,Lagos,foreign,85000,,2011,Lexus,ES 350,Automatic,9,4525000
2405,Lagos,foreign,0,,2016,Mercedes-Benz,GL 550,Automatic,4,36315000
2406,Lagos,foreign,0,,2012,Toyota,Highlander,Automatic,8,9090000
2407,Lagos,foreign,0,,2016,Toyota,Corolla,Automatic,4,6945000
2408,Lagos,foreign,0,,2005,Toyota,Camry,Automatic,15,0
2409,Lagos,foreign,0,,2004,Toyota,Matrix,Automatic,16,2142500
2410,Lagos,foreign,76836,,2009,Toyota,Corolla,Automatic,11,2165500
2412,Lagos,foreign,0,,2012,Mercedes-Benz,S 350,Automatic,8,9365000
2413,Lagos,foreign,81673,,2008,Toyota,RAV 4,Automatic,12,3338500
2414,Lagos,foreign,0,,2014,Toyota,Camry,Automatic,6,5515000
2415,Lagos,foreign,36421,,2011,Acura,ZDX,Automatic,9,0
2416,Lagos,foreign,74692,,2008,Lexus,ES 350,Automatic,12,0
2417,Lagos,foreign,77000,,2006,Toyota,Sienna,Automatic,14,3235000
2418,Lagos,foreign,68102,,2011,Toyota,RAV 4,Automatic,9,4635000
2419,Lagos,foreign,63322,,2008,Lexus,RX 200,Automatic,12,0
2420,Lagos,foreign,55423,,2015,Toyota,RAV 4,Automatic,5,9365000
2421,Lagos,foreign,0,,2004,Mercedes-Benz,C 320,Automatic,16,2142500
2422,Lagos,foreign,78000,,2010,Toyota,Highlander,Automatic,10,7385000
2423,Lagos,foreign,75889,,2010,Mercedes-Benz,C 300,Automatic,10,4305000
2424,Lagos,foreign,89090,,2010,Toyota,Camry,Automatic,10,0
2425,Lagos,foreign,65,,2011,Toyota,Venza,Automatic,9,6065000
2426,Lagos,foreign,100000,,2003,Toyota,Camry,Automatic,17,2200000
2427,Lagos,foreign,11245,,2016,Toyota,RAV 4,Automatic,4,7385000
2428,Lagos,foreign,50517,,2016,Toyota,Land Cruiser,Automatic,4,15360000
2429,Abuja,foreign,56000,,2011,Mercedes-Benz,C 300,Automatic,9,0
2430,Lagos,foreign,0,,2016,Mercedes-Benz,GLE 350,Automatic,4,17065000
2431,Lagos,foreign,73000,,2008,Lexus,RX 200,Automatic,12,4360000
2432,Lagos,foreign,86243,,2007,Toyota,Highlander,Automatic,13,4140000
2433,Lagos,foreign,10000,,2005,Lexus,GX 470,Automatic,15,5130000
2434,Lagos,foreign,34887,,2013,Lexus,LX 470,Automatic,7,0
2435,Lagos,foreign,97000,,2016,Toyota,Camry,Automatic,4,7385000
2436,Lagos,foreign,0,,2008,Lexus,RX 200,Automatic,12,4635000
2437,Lagos,foreign,801637,,2007,Toyota,Sienna,Automatic,13,3465000
2438,Lagos,foreign,65000,,2011,Lexus,RX 200,Automatic,9,7165000
